Date,Buy & hold SPY,Target 12% via Trailing 22d,Target 12% via HAR,"Target 12% via GARCH(1,1)",Target 12% via XGBoost,Target 12% via Combo
2006-02-23,1.2074933,1.187829804569428,1.1782752784565715,1.1704326313247935,1.1702958,1.1735136159653086
2006-03-02,1.1890116,1.165683286318869,1.1594685652234353,1.1509002217323132,1.1532577,1.1550769560420795
2006-03-09,1.2230815,1.2113104402087616,1.192667285620978,1.1887356432850231,1.1830424,1.188546162936198
2006-03-16,1.2193239,1.2064075715480993,1.188293143631759,1.1846948990846924,1.1797845,1.184690007674584
2006-03-23,1.2164185,1.2022864748519677,1.1848431485084179,1.1813875029521552,1.1773117,1.1816478127409584
2006-03-30,1.2264457,1.2170403662773952,1.1954343653463788,1.1932251180208129,1.1855228,1.1917564112908128
2006-04-06,1.2062036,1.1869077717677938,1.172997410887722,1.1678622063350068,1.1684399,1.1704074310162604
2006-04-13,1.2290702,1.2206589702182846,1.1976425111226925,1.1948848355337922,1.1866795,1.1934075959936867
2006-04-21,1.2320691,1.2248958469197349,1.2006480676897806,1.1981617532491016,1.1891155,1.1962964527953461
2006-04-28,1.2419094,1.23917968866257,1.210756777509551,1.2097717051887642,1.1971308,1.206097302350258
2006-05-05,1.2111703,1.1989616110430144,1.1788127967772997,1.17580611599994,1.1710712,1.1756352749110657
2006-05-12,1.1911153,1.1750191877657972,1.1579350356670224,1.1561788105399091,1.1552875,1.1569979704473885
2006-05-19,1.2031109,1.1878804480484964,1.168363562395266,1.1666856777729742,1.1641371,1.166900632675628
2006-05-26,1.1913033,1.1767782682926973,1.158501849417881,1.1565702960309698,1.1555057,1.1573830044385833
2006-06-05,1.1619705,1.1536461738089583,1.1333979772777019,1.134715018626881,1.1316326,1.1338166845426179
2006-06-12,1.164094,1.1552827365848273,1.1349295378696347,1.1364208044409927,1.1330526,1.1353754572454302
2006-06-19,1.1765193,1.1647483189150964,1.1441692353143542,1.1453804278801303,1.1425593,1.144625934451975
2006-06-26,1.2029694,1.1855958146142884,1.1682261958120543,1.1668929189192985,1.1659167,1.1675878278170184
2006-07-03,1.199298,1.1825691439433592,1.1647166694780273,1.164058133342779,1.1627471,1.164433432667706
2006-07-11,1.1669182,1.154529230451424,1.1347657414782477,1.1361839219773722,1.1311201,1.1346445923668942
2006-07-18,1.1922388,1.1792119962496146,1.1572198058869954,1.157386758582077,1.1502708,1.1555482128555747
2006-07-25,1.1975095,1.1836415280770975,1.1617765924071788,1.161370222338312,1.154512,1.159813204761852
2006-08-01,1.1992979,1.1853469986828595,1.163453263566659,1.1628541578091947,1.1560614,1.1613819911708894
2006-08-08,1.2107825,1.1965960245317726,1.1732969640753284,1.173626948916385,1.1656989,1.1714756702119136
2006-08-15,1.2248074,1.2118945878546636,1.1846020563923192,1.18718171875476,1.177924,1.1838182911567112
2006-08-22,1.229137,1.217129809652822,1.1889083610421791,1.1916335644514735,1.1820341,1.1881070645733884
2006-08-29,1.2284781,1.2160851233892396,1.188220724972665,1.1908558148788364,1.1814228,1.187425085103548
2006-09-06,1.2445745,1.2399862486269795,1.2064359468280024,1.2093394114219407,1.1958826,1.2043842760799552
2006-09-13,1.2527895,1.2522632626297454,1.215713950801738,1.2187260477742612,1.2030959,1.212952438714427
2006-09-20,1.2644181,1.2696989585660674,1.2300093119323268,1.2329928943394501,1.212426,1.2253645920026224
2006-09-27,1.2755746,1.2865035413020636,1.243373087894003,1.2461824450300496,1.2213964,1.2370173573027892
2006-10-04,1.2773708,1.289160900901949,1.2454568521122509,1.248226502686385,1.2229445,1.2389043048315447
2006-10-11,1.2913626,1.3103349585213144,1.2626214463929357,1.2659488135734627,1.2343711,1.254064803793931
2006-10-18,1.3080031,1.3356622817210684,1.2818658835467784,1.2874092365876064,1.2478056,1.2717682869121696
2006-10-25,1.2939157,1.3140843729067253,1.261959402116164,1.2681917455560947,1.234086,1.2543956990943022
2006-11-01,1.313297,1.3436094172657125,1.28538562523858,1.293968164965798,1.2530313,1.2769256274961436
2006-11-08,1.3237913,1.359714022973013,1.2957806001069534,1.3071986635355621,1.2629796,1.288024492384242
2006-11-15,1.3323004,1.372824149200045,1.3055969162269965,1.3180267136349628,1.2713692,1.2976455725107205
2006-11-22,1.3286127,1.3671243470540377,1.3008879144801893,1.3128757408352767,1.2678859,1.293269026823574
2006-11-30,1.3345693,1.3756936506322723,1.3073153361610756,1.3195399487142332,1.2737861,1.2996009202596877
2006-12-07,1.3530998,1.4041564474758124,1.3289213297952411,1.341351956868933,1.2918206,1.3200049062776076
2006-12-14,1.3463782,1.3940662255037286,1.3203852990047238,1.3331952384012564,1.2860652,1.3126566120912322
2006-12-21,1.3463782,1.3940508063293178,1.3203843548777614,1.3331672747627832,1.2860619,1.3126501759284124
2006-12-29,1.3411494,1.3859299022707547,1.3133174615166405,1.3265089045993976,1.2813779,1.3066182991466013
2007-01-09,1.3596877,1.4146657896715011,1.3337854526924853,1.350271518120584,1.2971387,1.326333999079539
2007-01-17,1.3685292,1.4284643584259955,1.345247080857681,1.3617841517927207,1.3050187,1.3364601801643032
2007-01-24,1.3666282,1.4254878404204925,1.3426485475732455,1.3593210415416612,1.3033437,1.3342611155830972
2007-01-31,1.3805082,1.4472045626159054,1.3581685015765432,1.3758722093005822,1.3147135,1.3485489369123869
2007-02-07,1.3843108,1.4531841999696293,1.363485859242441,1.3807587497695808,1.3178914,1.3528999542105669
2007-02-14,1.3867825,1.457076227040237,1.3666628926463031,1.3837116101644444,1.319923,1.3555696055050224
2007-02-22,1.335825,1.3767655417463844,1.3012707174645535,1.315643235201172,1.2771803,1.2980966807929255
2007-03-01,1.3380123,1.3783479475654337,1.3026588732468012,1.3169142290715992,1.2786856,1.2994901490984854
2007-03-08,1.325938,1.3695670781283835,1.29371151174275,1.308875887621731,1.2679175,1.2903048011145366
2007-03-15,1.3666079,1.3971830416182445,1.324629431109636,1.3372028129436475,1.3005017,1.3208788828259967
2007-03-22,1.3550589,1.3898127880729385,1.3152056302428337,1.3289949892104571,1.2905738,1.3117201767574642
2007-03-29,1.3767256,1.4088857870395657,1.3325509024228697,1.346744906476614,1.3102163,1.3299446885175699
2007-04-05,1.3870335,1.4198474808715138,1.3425694744539953,1.3560278219271453,1.3191483,1.3393528064280737
2007-04-13,1.418531,1.4614000424602631,1.3760080465071032,1.387707260259958,1.3512108,1.3717420842959334
2007-04-20,1.4272164,1.4733586102359897,1.3843232030840873,1.396591161676933,1.3593405,1.3801833988794745
2007-04-27,1.4404836,1.4938549919858353,1.398608356172034,1.411060168711669,1.3722451,1.3940533636301247
2007-05-04,1.4399108,1.4929640062598777,1.3979329869484223,1.4104199044072792,1.3716925,1.3934363912248193
2007-05-11,1.4567105,1.5167465220350198,1.4164105915328273,1.4284565972800067,1.3876487,1.4108932871629607
2007-05-18,1.447833,1.5040312533105507,1.406897166660376,1.4186825401347039,1.3788712,1.4015528201843654
2007-05-25,1.4708359,1.5392066697305131,1.4322601165650874,1.4449340263646386,1.4001278,1.425757964566078
2007-06-04,1.4441111,1.497734837197285,1.4022758428206674,1.4132305245351142,1.3742162,1.3966598270248798
2007-06-11,1.4655762,1.5208455433771135,1.423321551470327,1.4323282549299363,1.3921214,1.4159698074591311
2007-06-18,1.4362438,1.4912756323848628,1.393334822467594,1.407006180143831,1.3664094,1.389045850305749
2007-06-25,1.4550318,1.5085484173736015,1.4093343842606019,1.4231792585963499,1.3818487,1.4049167345665914
2007-07-02,1.4466928,1.5013200313135486,1.4018412627004915,1.4161120227493191,1.3746647,1.397671989396785
2007-07-10,1.483406,1.5354411749894892,1.4367336608503476,1.4479999155317904,1.4089565,1.4313429778223217
2007-07-17,1.4503349,1.5019927074060404,1.401048596982513,1.4188015122499593,1.3792212,1.3999372427654166
2007-07-24,1.3968465,1.4510855048239872,1.3594977609026773,1.3746760732198924,1.3354228,1.3567857393094918
2007-07-31,1.4164969,1.4657634234214683,1.371309160396537,1.3871233701427774,1.3473302,1.3688410358090908
2007-08-07,1.3708684,1.4372112422869012,1.346025683311512,1.3608620623095358,1.3172336,1.3417069988199537
2007-08-14,1.3892733,1.4476209275999672,1.3557433663216654,1.3708199947958875,1.3265624,1.3513756955127507
2007-08-21,1.377675,1.4414063483352448,1.3503763987495305,1.3640793026486986,1.3196516,1.3450866836872815
2007-08-28,1.4166892,1.4633428562264077,1.372239418871356,1.3864461447773626,1.3489097,1.3693733863494755
2007-09-05,1.4174563,1.4637849396987994,1.3726648812775324,1.386894125922138,1.3495208,1.3698617278057725
2007-09-12,1.470082,1.5007706435277457,1.405527570526143,1.4212047830327577,1.3925683,1.406347131273909
2007-09-19,1.4657874,1.4978461626981165,1.4024881058234375,1.4186324379361064,1.3895371,1.403491936377882
2007-09-26,1.4811016,1.5086547868841003,1.4141997034853953,1.42924325785755,1.402637,1.4152553575038351
2007-10-03,1.5046016,1.5289135025317324,1.4344486131148542,1.4473620824322317,1.4230771,1.434827880491432
2007-10-10,1.4856282,1.5119540601432868,1.4164761684309204,1.431908613644261,1.4058567,1.4179805983299574
2007-10-17,1.4589493,1.4879270140954801,1.3967633275954776,1.4086889242160663,1.3850355,1.3967918541118751
2007-10-24,1.4894807,1.5165525373858963,1.4152629038863935,1.4313133703765664,1.4022883,1.4161208911620784
2007-10-31,1.4245659,1.457790300810033,1.3722477497654637,1.3812022957654635,1.3537655,1.369007968106348
2007-11-07,1.4222541,1.4561846571807509,1.3709159018247017,1.3797784790530805,1.3527474,1.3677664213263951
2007-11-14,1.3645625,1.4230146087596143,1.3394640372325608,1.347953617420206,1.323633,1.3370028195860322
2007-11-21,1.4175351,1.4538059649960624,1.3695430912286604,1.377955869484642,1.3473257,1.3647619123331125
2007-11-29,1.4537492,1.4711635217370884,1.3909355332384967,1.3957215749538412,1.36976,1.385201064429685
2007-12-06,1.4356418,1.4625303234292095,1.3799764167472472,1.3863141678881865,1.3565469,1.3741172026909185
2007-12-13,1.4138752,1.4517609782870928,1.3683307332140964,1.3746915513265403,1.3445946,1.3623825371808473
2007-12-20,1.4262199,1.4584819024738216,1.3756789746117914,1.3820019209663843,1.353964,1.3703356201967363
2007-12-28,1.3670605,1.4221906009901062,1.3354513026519605,1.3441704864563297,1.3096393,1.3296348670567728
2008-01-07,1.3679317,1.422761688437921,1.335992890411257,1.344721347053795,1.3101208,1.3301595960646861
2008-01-14,1.2656854,1.3435489006947434,1.2773816738180808,1.2769319900687435,1.2528142,1.2691024764664611
2008-01-22,1.3159372,1.3767613132086576,1.2973916372101404,1.3066714245396531,1.2714888,1.2914215157562967
2008-01-29,1.2987025,1.3667241238910994,1.2896216908900362,1.296875013156349,1.2630467,1.2827957430199546
2008-02-05,1.3070294,1.3709705515148614,1.293239959268958,1.301197565262079,1.2665863,1.2866061359057817
2008-02-12,1.3160338,1.375932744386701,1.2973713856174738,1.3065127777817218,1.2713284,1.29130943244363
2008-02-20,1.3383034,1.390187451542752,1.3077845315661962,1.3214726573732642,1.2858883,1.304444292602149
2008-02-27,1.2957976,1.3595071867380917,1.2835791420435676,1.2907875984440422,1.2537214,1.2756540183391347
2008-03-05,1.2718825,1.3411163775333876,1.2697617233449303,1.273727867895242,1.2403129,1.260983743743727
2008-03-12,1.2618127,1.3345800568701287,1.2643969872874372,1.268189558496581,1.2350461,1.2555964131310278
2008-03-19,1.2919962,1.3495404704381082,1.2777023742504718,1.2817112167727962,1.2478245,1.2687924883660038
2008-03-27,1.3334472,1.3688668934455348,1.2990798424390002,1.3017102777540603,1.2743429,1.291252749928753
2008-04-03,1.3235222,1.3645259747818785,1.2937330881836036,1.296940456247312,1.266761,1.285471530518085
2008-04-10,1.3335447,1.3691626288362344,1.29946294278758,1.3026490948715805,1.2744892,1.2917928338331468
2008-04-17,1.3459023,1.3751376406687286,1.3073721641554326,1.3094816109098069,1.2831393,1.299564656628875
2008-04-24,1.3731475,1.3937664014527351,1.3252333997802346,1.3268123941959074,1.2997413,1.3168320697526996
2008-05-01,1.3540757,1.377917387657814,1.3110930167096333,1.3145455724665924,1.2860258,1.3034858476220283
2008-05-08,1.3868672,1.402507689893426,1.3355679965696694,1.3367073488845895,1.3098727,1.326953684558985
2008-05-15,1.3574808,1.3797334607206662,1.3119772913330638,1.3155131660996013,1.2868221,1.3043718794329238
2008-05-22,1.3656543,1.3869270659935955,1.3185166243875428,1.321608742021893,1.292658,1.3105246790428466
2008-05-30,1.3261495,1.3536692138607875,1.285528966404074,1.2903623476933297,1.2644027,1.2797656736741314
2008-06-06,1.3247868,1.3527017036589932,1.284528536154523,1.2895108084144236,1.2636127,1.2788898370986541
2008-06-13,1.286723,1.326756087444821,1.2583337123077019,1.265563033048947,1.2381052,1.2536991754501785
2008-06-20,1.2471186,1.3002145306470692,1.2302103809341571,1.2388621610152868,1.2120762,1.2267705729563507
2008-06-27,1.222573,1.2842757343867475,1.2136655630972362,1.2230055567854055,1.1968918,1.210921305177579
2008-07-07,1.2000809,1.270103940456788,1.2005161644322937,1.2075382433742639,1.1871989,1.1983920095316098
2008-07-14,1.2326456,1.293478075026932,1.2183305691772481,1.2289071174503488,1.2032014,1.2166663294177484
2008-07-21,1.2090784,1.2783429545520186,1.2051467841394294,1.21399528498014,1.1902655,1.203020194360479
2008-07-28,1.2222798,1.2862749243411258,1.2128623178332103,1.222288896393415,1.1979718,1.210921368217502
2008-08-04,1.2782152,1.320027424387666,1.2486104999616772,1.2561300778299354,1.2341383,1.2461595419281881
2008-08-11,1.2555287,1.3075082702529934,1.235667015525573,1.2436188436139304,1.218222,1.2324597377266269
2008-08-18,1.2421312,1.2993818816357,1.2270548211333188,1.2354496641211792,1.2091717,1.223860978747469
2008-08-25,1.2516168,1.3050469902401753,1.2329528297241565,1.2412200830507014,1.2156259,1.2298953246052242
2008-09-02,1.2049711,1.2740709412470275,1.2033915044602475,1.2106502293682364,1.1846292,1.1995274102649542
2008-09-09,1.1940185,1.2677894654075297,1.1978109555434047,1.2050144636889468,1.1803651,1.1944104684648802
2008-09-16,1.1660132,1.2547418390402882,1.1869571621367372,1.1930292991349358,1.1688013,1.182957430708434
2008-09-23,1.140834,1.2458475132960993,1.1788836820823785,1.1842783087865894,1.1579002,1.173793030476294
2008-09-30,0.98385745,1.2022142557752673,1.1304804302133866,1.1415456725399766,1.0896262,1.1217113191379673
2008-10-07,0.98208696,1.201719276505801,1.1299270513690531,1.1410310285936693,1.0889364,1.121129438319279
2008-10-14,0.94284326,1.1939512031176285,1.1213760173888518,1.1332963235297684,1.0765704,1.1117661918135726
2008-10-21,0.92218804,1.1900922108784378,1.11596772482967,1.1292407204507515,1.0700238,1.1065237237432584
2008-10-28,0.98759544,1.200940421994409,1.1283494948407486,1.1408859596304934,1.0834453,1.1190055306597153
2008-11-04,0.88294417,1.1837062476832887,1.1041613599886158,1.1201710982542703,1.0526546,1.0940726378467156
2008-11-11,0.85648644,1.1787547337745725,1.0971746895386203,1.1140022658019628,1.0458426,1.0874169820336879
2008-11-18,0.84251946,1.1754340058562665,1.0934061071910532,1.1105665650644732,1.0428187,1.084015646653721
2008-11-25,0.85884696,1.1790552241203114,1.0977372054443442,1.1141900796152613,1.0464475,1.087871103685427
2008-12-03,0.8862882,1.1852097772584609,1.1063191726691095,1.1201713034930079,1.0542634,1.0952608317552692
2008-12-10,0.8949435,1.187191952430589,1.1090049186031599,1.1222887570882951,1.0561541,1.0974772969441322
2008-12-17,0.85927427,1.178402839557457,1.0976301859889581,1.1125204026322817,1.0475985,1.0876263066326464
2008-12-24,0.92174166,1.1981961843463522,1.1262087682956132,1.1335539641382677,1.0695022,1.1112845144342605
2009-01-02,0.8833689,1.1808734927569353,1.109567303990274,1.119796959294977,1.0554472,1.0964962889894834
2009-01-09,0.8434097,1.1586527456853812,1.0936838485196352,1.1033443402129142,1.0421433,1.0813255005471587
2009-01-16,0.8297261,1.1510533971966719,1.0876728728777787,1.097016451489389,1.0371418,1.0755638082715655
2009-01-26,0.81881917,1.1456731642669935,1.08290918846408,1.0924067463861422,1.0336709,1.0713163487875599
2009-02-02,0.8636372,1.165974925923313,1.1035082459604086,1.1120381434803819,1.0476844,1.0891787654344744
2009-02-09,0.78550345,1.130568701152709,1.0709257549509097,1.0754213669791584,1.0240934,1.0587123679589785
2009-02-17,0.7682503,1.1229338025841893,1.064328604999669,1.0676760122811082,1.0182805,1.0520283230396514
2009-02-24,0.6947768,1.086976878878941,1.0308515438156085,1.0345974221464873,0.9901162,1.0204860297186662
2009-03-03,0.715599,1.0975741077895493,1.0404465224943082,1.0446154480934604,0.9979216,1.0295921098062972
2009-03-10,0.7751909,1.1225734540514927,1.0660600137774068,1.069209333965274,1.0159761,1.0521277109858025
2009-03-17,0.8049061,1.134532190160596,1.0795741649219943,1.081590484128975,1.0274894,1.0645938595532198
2009-03-24,0.7941215,1.1307468733904789,1.0747967997542531,1.0777018309453403,1.0233371,1.06032982795859
2009-03-31,0.81539226,1.1385434803140593,1.0844635574235884,1.0861666291830887,1.0316133,1.0691281948835543
2009-04-07,0.8513435,1.1524353778452525,1.1014883533651374,1.1015145257956136,1.0455258,1.084533312810012
2009-04-15,0.8442534,1.1494852902507868,1.09772132741059,1.0983684714727868,1.0425973,1.0812653174125173
2009-04-22,0.8727144,1.1611610175061762,1.1115357949433426,1.1112540986974673,1.053591,1.0937978589091781
2009-04-29,0.9201501,1.1852008140450228,1.1367041159704108,1.1348824211830966,1.0744337,1.1169832362733971
2009-05-06,0.885597,1.1669588205585928,1.1169771847228234,1.117411836581312,1.0589507,1.0994769002514064
2009-05-13,0.9038724,1.1771759796067431,1.1275718502229954,1.126951485729677,1.0666056,1.1086748524622358
2009-05-20,0.90796643,1.1797247597055873,1.1300254881375142,1.1292335767399806,1.0684183,1.1108438788545019
2009-05-28,0.94401795,1.2011748540166727,1.151454539024833,1.1496796957883226,1.0843157,1.1299766808916178
2009-06-04,0.9469137,1.202928352121893,1.1532983226954683,1.1513595085354835,1.0857342,1.1316172974065235
2009-06-11,0.92094845,1.1848637871453198,1.1367129639606919,1.1334963336757482,1.0730536,1.1160456287468254
2009-06-18,0.924745,1.18781866972789,1.1394350988483297,1.136210865345375,1.0752419,1.1185787930651796
2009-06-25,0.9019479,1.1713498609932593,1.1234986136511529,1.1213392084805456,1.0622659,1.1040104116204672
2009-07-02,0.88336897,1.1569323833306713,1.1110159470452736,1.1090708685668456,1.0522679,1.0924637646962594
2009-07-10,0.9453332,1.2047204673924374,1.1592923565957567,1.1550957256289778,1.088152,1.1355840044499805
2009-07-17,0.98480105,1.2315039904525722,1.186402614068083,1.180898791590041,1.1117822,1.1611055571160012
2009-07-24,0.9923339,1.2367395435020756,1.1919053133716933,1.1860239390238563,1.1168358,1.1663376401723329
2009-07-31,1.0163363,1.2546290649920806,1.2105023313974381,1.204710233451198,1.1317809,1.1836906696627418
2009-08-07,1.012218,1.2512199848011072,1.2075523722347388,1.201383788640525,1.1291791,1.1807477589025717
2009-08-14,1.0341121,1.2740007454426232,1.2247030860529637,1.2199236079334221,1.1419733,1.1967450420639523
2009-08-21,1.0382292,1.27738449257935,1.227764974762267,1.2228965265940612,1.1445798,1.1996323618687885
2009-08-28,1.0249729,1.265127680947267,1.2177185473688223,1.2115381671763106,1.1364505,1.1898678280069857
2009-09-04,1.0573107,1.2923759328960738,1.2426587493046175,1.2371783935671379,1.1573143,1.213629060622123
2009-09-14,1.074153,1.3070234395394924,1.25496113834742,1.2516201571502563,1.167732,1.2259334638969346
2009-09-21,1.0728412,1.3056807157440717,1.2538790122901031,1.2503985491550336,1.166842,1.2248761535886177
2009-09-28,1.0496324,1.2829371949213062,1.2346679082175898,1.2302439324880126,1.150842,1.2064879816398655
2009-10-05,1.086564,1.3167416369655862,1.2601993308280894,1.2591137973166107,1.1714523,1.2312931147170771
2009-10-12,1.1078559,1.3368786370389598,1.2780074632460916,1.2769025468284816,1.1861603,1.2480187332853845
2009-10-19,1.0787945,1.310518557746988,1.2554238013894972,1.252146275170477,1.1655613,1.2254106919771535
2009-10-26,1.0526599,1.2877933765037806,1.2373586758466604,1.2298536789587915,1.1488227,1.2064934905047775
2009-11-02,1.1056356,1.3283283732534896,1.2757971737024847,1.264288727680337,1.1830161,1.2421899156046836
2009-11-09,1.1221846,1.3401290701947401,1.2888011634526033,1.2748191100847128,1.1948549,1.25395480347894
2009-11-16,1.1182495,1.3373399905087628,1.2856333333842491,1.2720653655495986,1.1921101,1.2510707399767933
2009-11-23,1.1230927,1.3407722717544968,1.2893138019984467,1.2757127874588035,1.1954927,1.254649541596303
2009-12-01,1.1060399,1.327441505412214,1.2776607956791965,1.262364779225161,1.1845158,1.2426839419419262
2009-12-08,1.1235973,1.3445687913804698,1.290394735190407,1.2774393713004468,1.1968033,1.2560152027151263
2009-12-15,1.1335019,1.355841165062641,1.2989655136419553,1.2868296050325823,1.2048395,1.2646757403179032
2009-12-22,1.1415162,1.3653834339903694,1.3065661537976174,1.2945656679367485,1.211749,1.272092801053309
2009-12-30,1.1584585,1.3900614806208669,1.3271561710091069,1.3130584354201593,1.2268546,1.2900350023492297
2010-01-07,1.1659658,1.4001978104754285,1.3356049664195917,1.3207286258216142,1.2337604,1.297700206455459
2010-01-14,1.107936,1.321118684237179,1.2641245672393904,1.2590065622102593,1.1829847,1.236890860160187
2010-01-22,1.0894722,1.3035695078558263,1.2470123252323735,1.2451083190193348,1.1709604,1.2226728981430424
2010-01-29,1.0820664,1.2968200770479832,1.2409971392173298,1.2391138065377771,1.1655533,1.2168795041955889
2010-02-05,1.0960662,1.3073313720197102,1.251787429884062,1.2484446816114314,1.1763211,1.2271772394661689
2010-02-12,1.1277189,1.3303356674753284,1.2745547642598642,1.2718444054657827,1.1970707,1.2495042587384741
2010-02-22,1.1351248,1.3357859909898995,1.2808558322793158,1.277794777017057,1.2026124,1.2554374951702618
2010-03-01,1.1592698,1.3554645407149868,1.301238737214665,1.2982590791136996,1.2251499,1.2765806070328596
2010-03-08,1.1716467,1.366449637580183,1.314300192799709,1.3094310935687192,1.2362411,1.2883463865437486
2010-03-15,1.187677,1.3871582371635596,1.3313769775584567,1.3258721094034778,1.2515264,1.304624381179584
2010-03-22,1.1951135,1.398296969554164,1.338872795759656,1.3338921688931709,1.2586892,1.3121971247225936
2010-03-29,1.2126349,1.4271236841846175,1.3568475438173293,1.3538492827091961,1.2749033,1.330218076573262
2010-04-06,1.2206826,1.440400695475566,1.3657240466250589,1.3632551051838244,1.282754,1.3389192096519327
2010-04-13,1.2313784,1.4593039170029591,1.3775099164618243,1.3763745295867382,1.2934991,1.3507834746102434
2010-04-20,1.2069304,1.4243739136384652,1.3541052810890335,1.351132383811969,1.271944,1.3273926807799097
2010-04-27,1.1971513,1.4132931049766948,1.3455728220586993,1.3426670009901238,1.2649813,1.3194272317467506
2010-05-04,1.1799358,1.398857721160473,1.3310688204097723,1.3307111722509002,1.2522771,1.3063992481451445
2010-05-11,1.144995,1.3792075299608895,1.3176768555345184,1.3135581046592022,1.2392962,1.291984187973388
2010-05-18,1.0983396,1.3537035232771368,1.295021285079753,1.288267774307864,1.2146857,1.267781018676707
2010-05-25,1.1239085,1.366299440814418,1.3051972189539778,1.301814479413004,1.2257055,1.2792979956125143
2010-06-02,1.080309,1.346474775382343,1.2855381591190578,1.280636742634895,1.1987708,1.2568797272946162
2010-06-09,1.140513,1.3754148845189968,1.3166930837374435,1.3113764042170621,1.2296606,1.2878810419091804
2010-06-16,1.1179965,1.3641089752152968,1.303678817296671,1.2997475903471387,1.2141812,1.2745722869102978
2010-06-23,1.0564827,1.3286878923554037,1.2635337925958028,1.262555177746043,1.1663986,1.2330088205634555
2010-06-30,1.0968091,1.3527576441864224,1.2884633492586415,1.2865226289070015,1.1804185,1.25337839108801
2010-07-08,1.1226027,1.369871566053569,1.3045306249328172,1.3015302179328165,1.195389,1.2687477653551495
2010-07-15,1.120351,1.3682376898897228,1.3028645325041301,1.3000191082955186,1.1938658,1.2671792444755248
2010-07-22,1.1288463,1.373587243653449,1.3083700156872728,1.3050838765444654,1.1988741,1.2723782821400313
2010-07-29,1.1550484,1.3907251804437202,1.3264791151731048,1.3230589875187682,1.2154536,1.2899553658674126
2010-08-05,1.1118554,1.3605948506855388,1.2923037750602238,1.2919716421024126,1.1845832,1.257879160812063
2010-08-12,1.1041789,1.3547810387265524,1.2871463159970464,1.286616701800158,1.1804285,1.2530104957462522
2010-08-19,1.0770555,1.3325764322937952,1.266660116679149,1.266610153865534,1.1610805,1.2330263078043693
2010-08-26,1.120453,1.3722896228926695,1.2995901169466235,1.301854836235946,1.1919833,1.2660753940691338
2010-09-02,1.1410258,1.3882738886385044,1.3159139550068188,1.315619382397838,1.2063401,1.2808892089506676
2010-09-10,1.1575273,1.4005055950735783,1.330356037379857,1.3277156696905037,1.2188001,1.2938760264553417
2010-09-17,1.1815033,1.4208380748703324,1.3517747921025296,1.3477996650697672,1.2383482,1.3142528943508809
2010-09-24,1.1793427,1.4190694526753316,1.3500300765587243,1.3461155053632636,1.2367352,1.3125696818001922
2010-10-01,1.1992022,1.4367620953946243,1.3670404109013405,1.3638550127483797,1.2544954,1.330105099665765
2010-10-08,1.2111382,1.4499024901176965,1.3780271080138635,1.3743547371600369,1.2649764,1.3407842079965446
2010-10-15,1.2178274,1.457527947141258,1.3838671189387646,1.3809207431236363,1.2707154,1.3468440496847696
2010-10-22,1.2192678,1.459142878777812,1.3852277529772588,1.3823499234482794,1.2720163,1.34820927542657
2010-10-29,1.2627945,1.5199143323910538,1.4291866764642414,1.4315070791099742,1.3124015,1.3926549514012339
2010-11-05,1.2368636,1.482973905446517,1.4049598924772546,1.4059069188400768,1.2918904,1.3692647412966337
2010-11-12,1.2377901,1.4841837728596285,1.4057171745939434,1.4068361587231946,1.2926258,1.3700724434408271
2010-11-19,1.2261621,1.4697697526001083,1.3946715417792452,1.395918729990009,1.2822102,1.3592719618748355
2010-11-29,1.263206,1.5075736739187455,1.4257066059770596,1.4282110191138142,1.3112205,1.390083338544012
2010-12-06,1.281728,1.5238988268856404,1.4432554171023722,1.4434542109728719,1.3266169,1.4061518916139968
2010-12-13,1.2888823,1.5307803340639272,1.4503367978912083,1.4501640754479663,1.3333607,1.413008352966899
2010-12-20,1.301606,1.5442944798005191,1.4642182801695107,1.4635680458943052,1.3452119,1.4260527411619797
2010-12-28,1.3135015,1.5602840032103436,1.4807677574615012,1.4773766134051993,1.3559375,1.4395671740819123
2011-01-04,1.3181565,1.5684655179411588,1.4864409411615989,1.4829375228986261,1.3603348,1.4447696367296177
2011-01-11,1.3266383,1.5836043762107481,1.4973508625280993,1.4937587634646594,1.3683581,1.4546093735979886
2011-01-19,1.3413272,1.6099055381079599,1.5161251803996503,1.5110459335855364,1.3826195,1.471311675822444
2011-01-26,1.34981,1.6251775174462777,1.5268184628064738,1.5216866785821108,1.3904604,1.4809688796719782
2011-02-02,1.3682221,1.649038065161196,1.5492195106785762,1.539550073872289,1.4064906,1.4995847158129518
2011-02-09,1.3845658,1.6710067099091495,1.569828529601597,1.5570783923031586,1.4222379,1.5174668800589304
2011-02-16,1.3543608,1.6290835759719529,1.5306706889200565,1.5224465269590732,1.3925433,1.4831322279662535
2011-02-24,1.3806351,1.6604172189963016,1.555564736767345,1.548622324087729,1.4128417,1.5068242130352345
2011-03-03,1.34412,1.6216616931404768,1.519334056122332,1.5179185324432822,1.3811374,1.4740008104219746
2011-03-10,1.3225008,1.6001711339656048,1.5004765933028767,1.500356142104609,1.3658335,1.4567929751766266
2011-03-17,1.3599335,1.6320775238836758,1.524111930372717,1.5287337446175346,1.3914292,1.4826386541453354
2011-03-24,1.37749,1.6472775501959296,1.5372548528743573,1.5428101894996922,1.4044442,1.4960653435347808
2011-03-31,1.3850746,1.6543588282665473,1.5447544324105784,1.5496541349244597,1.4111716,1.5030927997370873
